example_id                                          | status  | run_time               |
./spec/transpiler_spec.rb[1:30:1]                   | passed  | 0.00152 seconds        |
./spec/transpiler_spec.rb[1:30:2]                   | passed  | 0.00221 seconds        |
./spec/transpiler_spec.rb[1:30:3]                   | passed  | 0.00083 seconds        |
./spec/transpiler_spec.rb[1:30:4]                   | passed  | 0.00257 seconds        |
./spec/transpiler_spec.rb[1:30:5]                   | passed  | 0.00176 seconds        |
./spec/transpiler_spec.rb[1:31:1]                   | passed  | 0.00371 seconds        |
./spec/transpiler_spec.rb[1:31:2]                   | passed  | 0.00085 seconds        |
./spec/transpiler_spec.rb[1:31:3]                   | passed  | 0.00224 seconds        |
./spec/transpiler_spec.rb[1:31:4]                   | passed  | 0.00179 seconds        |
./spec/transpiler_spec.rb[1:31:5]                   | passed  | 0.00116 seconds        |
./spec/transpiler_spec.rb[1:32:1]                   | passed  | 0.00532 seconds        |
./spec/transpiler_spec.rb[1:32:2]                   | passed  | 0.00412 seconds        |
./spec/transpiler_spec.rb[1:32:3]                   | passed  | 0.00408 seconds        |
./spec/transpiler_spec.rb[1:32:4]                   | passed  | 0.00551 seconds        |
./spec/transpiler_spec.rb[1:32:5]                   | passed  | 0.00492 seconds        |
./spec/transpiler_spec.rb[1:32:6]                   | passed  | 0.00528 seconds        |
./spec/transpiler_spec.rb[1:32:7]                   | passed  | 0.00372 seconds        |
./spec/transpiler_spec.rb[1:32:8]                   | passed  | 0.00501 seconds        |
./spec/transpiler_spec.rb[1:32:9]                   | passed  | 0.01469 seconds        |
./spec/transpiler_spec.rb[1:32:10]                  | passed  | 0.00607 seconds        |
./spec/transpiler_spec.rb[1:32:11]                  | passed  | 0.006 seconds          |
./spec/transpiler_spec.rb[1:32:12]                  | passed  | 0.00616 seconds        |
./spec/transpiler_spec.rb[1:32:13]                  | passed  | 0.00355 seconds        |
./spec/transpiler_spec.rb[1:32:14]                  | passed  | 0.00432 seconds        |
./spec/transpiler_spec.rb[1:32:15]                  | passed  | 0.00397 seconds        |
./spec/transpiler_spec.rb[1:32:16]                  | passed  | 0.01099 seconds        |
./spec/transpiler_spec.rb[1:32:17]                  | passed  | 0.00367 seconds        |
./spec/transpiler_spec.rb[1:32:18]                  | passed  | 0.00352 seconds        |
./spec/transpiler_spec.rb[1:32:19]                  | passed  | 0.00261 seconds        |
./spec/transpiler_spec.rb[1:32:20]                  | passed  | 0.0036 seconds         |
./spec/transpiler_spec.rb[1:32:21]                  | passed  | 0.00471 seconds        |
./spec/transpiler_spec.rb[1:32:22]                  | passed  | 0.03048 seconds        |
./spec/transpiler_spec.rb[1:32:23]                  | passed  | 0.0088 seconds         |
./spec/transpiler_spec.rb[1:32:24]                  | passed  | 0.00879 seconds        |
./spec/transpiler_spec.rb[1:32:25]                  | passed  | 0.00405 seconds        |
./spec/transpiler_spec.rb[1:32:26]                  | passed  | 3.28 seconds           |
./spec/transpiler_spec.rb[1:32:27]                  | passed  | 0.011 seconds          |
./spec/transpiler_spec.rb[1:32:28]                  | passed  | 0.00538 seconds        |
./spec/transpiler_spec.rb[1:32:29]                  | passed  | 0.00919 seconds        |
./spec/transpiler_spec.rb[1:32:30]                  | passed  | 0.0061 seconds         |
./spec/transpiler_spec.rb[1:32:31]                  | passed  | 0.00691 seconds        |
./spec/transpiler_spec.rb[1:32:32]                  | passed  | 0.00294 seconds        |
./spec/transpiler_spec.rb[1:32:33]                  | passed  | 0.00238 seconds        |
./spec/transpiler_spec.rb[1:33:1]                   | passed  | 0.00238 seconds        |
./spec/transpiler_spec.rb[1:33:2]                   | passed  | 0.00841 seconds        |
./spec/transpiler_spec.rb[1:33:3]                   | passed  | 0.00452 seconds        |
./spec/transpiler_spec.rb[1:33:4]                   | passed  | 0.00608 seconds        |
./spec/transpiler_spec.rb[1:33:5]                   | passed  | 0.00647 seconds        |
./spec/transpiler_spec.rb[1:33:6]                   | passed  | 0.0081 seconds         |
./spec/transpiler_spec.rb[1:33:7]                   | passed  | 0.00789 seconds        |
./spec/transpiler_spec.rb[1:33:8]                   | passed  | 0.00899 seconds        |
./spec/transpiler_spec.rb[1:33:9]                   | passed  | 0.02381 seconds        |
./spec/transpiler_spec.rb[1:33:10]                  | passed  | 0.01189 seconds        |
./spec/transpiler_spec.rb[1:33:11]                  | passed  | 0.00901 seconds        |
./spec/transpiler_spec.rb[1:33:12]                  | passed  | 0.00449 seconds        |
./spec/transpiler_spec.rb[1:33:13]                  | passed  | 0.00711 seconds        |
./spec/transpiler_spec.rb[1:33:14]                  | passed  | 0.00633 seconds        |
./spec/transpiler_spec.rb[1:33:15]                  | passed  | 0.00273 seconds        |
./spec/transpiler_spec.rb[1:33:16]                  | passed  | 0.00372 seconds        |
./spec/transpiler_spec.rb[1:33:17]                  | passed  | 0.00523 seconds        |
./spec/transpiler_spec.rb[1:33:18]                  | passed  | 0.00273 seconds        |
./spec/transpiler_spec.rb[1:33:19]                  | passed  | 0.00914 seconds        |
./spec/transpiler_spec.rb[1:33:20]                  | passed  | 0.0022 seconds         |
./spec/transpiler_spec.rb[1:33:21]                  | passed  | 0.00243 seconds        |
./spec/transpiler_spec.rb[1:33:22]                  | passed  | 0.00126 seconds        |
./spec/transpiler_spec.rb[1:33:23]                  | passed  | 0.00276 seconds        |
./spec/transpiler_spec.rb[1:33:24]                  | passed  | 0.00368 seconds        |
./spec/transpiler_spec.rb[1:33:25]                  | passed  | 0.00211 seconds        |
./spec/transpiler_spec.rb[1:33:26]                  | passed  | 0.01119 seconds        |
./spec/transpiler_spec.rb[1:33:27]                  | passed  | 0.00334 seconds        |
./spec/transpiler_spec.rb[1:33:28]                  | passed  | 0.00617 seconds        |
./spec/transpiler_spec.rb[1:33:29]                  | passed  | 0.01286 seconds        |
./spec/transpiler_spec.rb[1:33:30]                  | passed  | 0.00945 seconds        |
./spec/transpiler_spec.rb[1:33:31]                  | passed  | 0.01711 seconds        |
./spec/transpiler_spec.rb[1:33:32]                  | passed  | 0.00973 seconds        |
./spec/transpiler_spec.rb[1:33:33]                  | passed  | 0.01819 seconds        |
./spec/transpiler_spec.rb[1:33:34]                  | passed  | 0.00853 seconds        |
./spec/transpiler_spec.rb[1:33:35]                  | passed  | 0.00695 seconds        |
./spec/transpiler_spec.rb[1:33:36]                  | passed  | 0.00312 seconds        |
./spec/transpiler_spec.rb[1:33:37]                  | passed  | 0.00333 seconds        |
./spec/transpiler_spec.rb[1:33:38]                  | passed  | 0.01672 seconds        |
./spec/transpiler_spec.rb[1:33:39]                  | passed  | 0.0107 seconds         |
./spec/transpiler_spec.rb[1:33:40]                  | passed  | 0.00554 seconds        |
./spec/transpiler_spec.rb[1:33:41]                  | passed  | 0.00521 seconds        |
./spec/transpiler_spec.rb[1:33:42]                  | passed  | 0.00599 seconds        |
./spec/transpiler_spec.rb[1:33:43]                  | passed  | 0.01677 seconds        |
./spec/transpiler_spec.rb[1:33:44]                  | passed  | 0.00433 seconds        |
./spec/transpiler_spec.rb[1:33:45]                  | passed  | 0.00641 seconds        |
./spec/transpiler_spec.rb[1:33:46]                  | passed  | 0.00212 seconds        |
./spec/transpiler_spec.rb[1:33:47]                  | passed  | 0.01991 seconds        |
./spec/transpiler_spec.rb[1:33:48]                  | passed  | 0.00612 seconds        |
./spec/transpiler_spec.rb[1:33:49]                  | passed  | 0.00524 seconds        |
./spec/transpiler_spec.rb[1:34:1]                   | passed  | 0.00027 seconds        |
./spec/transpiler_spec.rb[1:34:2]                   | passed  | 0.0059 seconds         |
./spec/transpiler_spec.rb[1:34:3]                   | passed  | 0.0065 seconds         |
./spec/transpiler_spec.rb[1:34:4]                   | passed  | 0.00458 seconds        |
./spec/transpiler_spec.rb[1:34:5]                   | passed  | 0.00433 seconds        |
./spec/transpiler_spec.rb[1:34:6]                   | passed  | 0.00654 seconds        |
./spec/transpiler_spec.rb[1:34:7]                   | passed  | 0.00549 seconds        |
./spec/transpiler_spec.rb[1:34:8]                   | passed  | 0.00412 seconds        |
./spec/transpiler_spec.rb[1:34:9]                   | passed  | 0.01161 seconds        |
./spec/transpiler_spec.rb[1:34:10]                  | passed  | 0.01 seconds           |
./spec/transpiler_spec.rb[1:34:11]                  | passed  | 0.0097 seconds         |
./spec/transpiler_spec.rb[1:34:12]                  | passed  | 0.00296 seconds        |
./spec/transpiler_spec.rb[1:34:13]                  | passed  | 0.00515 seconds        |
./spec/transpiler_spec.rb[1:34:14]                  | passed  | 0.00822 seconds        |
./spec/transpiler_spec.rb[1:34:15]                  | passed  | 0.0038 seconds         |
./spec/transpiler_spec.rb[1:34:16]                  | passed  | 0.00524 seconds        |
./spec/transpiler_spec.rb[1:34:17]                  | passed  | 0.00497 seconds        |
./spec/transpiler_spec.rb[1:34:18]                  | passed  | 0.007 seconds          |
./spec/transpiler_spec.rb[1:34:19]                  | passed  | 0.01177 seconds        |
./spec/transpiler_spec.rb[1:34:20]                  | passed  | 0.00695 seconds        |
./spec/transpiler_spec.rb[1:34:21]                  | passed  | 0.00511 seconds        |
./spec/transpiler_spec.rb[1:34:22]                  | passed  | 0.01096 seconds        |
./spec/transpiler_spec.rb[1:34:23]                  | passed  | 0.00703 seconds        |
./spec/transpiler_spec.rb[1:34:24]                  | passed  | 0.00614 seconds        |
./spec/transpiler_spec.rb[1:34:25]                  | passed  | 0.00577 seconds        |
./spec/transpiler_spec.rb[1:34:26]                  | passed  | 0.00635 seconds        |
./spec/transpiler_spec.rb[1:34:27]                  | passed  | 0.00423 seconds        |
./spec/transpiler_spec.rb[1:34:28]                  | passed  | 0.00813 seconds        |
./spec/transpiler_spec.rb[1:34:29]                  | passed  | 0.00303 seconds        |
./spec/transpiler_spec.rb[1:34:30]                  | passed  | 0.00632 seconds        |
./spec/transpiler_spec.rb[1:34:31]                  | passed  | 0.0065 seconds         |
./spec/transpiler_spec.rb[1:34:32]                  | passed  | 0.01002 seconds        |
./spec/transpiler_spec.rb[1:34:33]                  | passed  | 0.00864 seconds        |
./spec/transpiler_spec.rb[1:34:34]                  | passed  | 0.00578 seconds        |
./spec/transpiler_spec.rb[1:34:35]                  | passed  | 0.00625 seconds        |
./spec/transpiler_spec.rb[1:34:36]                  | passed  | 0.00432 seconds        |
./spec/transpiler_spec.rb[1:34:37]                  | passed  | 0.00526 seconds        |
./spec/transpiler_spec.rb[1:34:38]                  | passed  | 0.00774 seconds        |
./spec/transpiler_spec.rb[1:34:39]                  | passed  | 0.00832 seconds        |
./spec/transpiler_spec.rb[1:34:40]                  | passed  | 0.00257 seconds        |
./spec/transpiler_spec.rb[1:34:41]                  | passed  | 0.01754 seconds        |
./spec/transpiler_spec.rb[1:34:42]                  | passed  | 0.00396 seconds        |
./spec/transpiler_spec.rb[1:34:43]                  | passed  | 0.0026 seconds         |
./spec/transpiler_spec.rb[1:34:44]                  | passed  | 0.00462 seconds        |
./spec/transpiler_spec.rb[1:34:45]                  | passed  | 0.00748 seconds        |
./spec/transpiler_spec.rb[1:34:46]                  | passed  | 0.00926 seconds        |
./spec/transpiler_spec.rb[1:34:47]                  | passed  | 0.00653 seconds        |
./spec/transpiler_spec.rb[1:34:48]                  | passed  | 0.00691 seconds        |
./spec/transpiler_spec.rb[1:34:49]                  | passed  | 0.01047 seconds        |
./spec/transpiler_spec.rb[1:34:50]                  | passed  | 0.00634 seconds        |
./spec/transpiler_spec.rb[1:34:51]                  | passed  | 0.00377 seconds        |
./spec/transpiler_spec.rb[1:34:52]                  | passed  | 0.01053 seconds        |
./spec/transpiler_spec.rb[1:34:53]                  | passed  | 0.00598 seconds        |
./spec/transpiler_spec.rb[1:34:54]                  | passed  | 0.00594 seconds        |
./spec/transpiler_spec.rb[1:34:55]                  | passed  | 0.00748 seconds        |
./spec/transpiler_spec.rb[1:34:56]                  | passed  | 0.00632 seconds        |
./spec/transpiler_spec.rb[1:34:57]                  | passed  | 0.00783 seconds        |
./spec/transpiler_spec.rb[1:34:58]                  | passed  | 0.00531 seconds        |
./spec/transpiler_spec.rb[1:34:59]                  | passed  | 0.00374 seconds        |
./spec/transpiler_spec.rb[1:34:60]                  | passed  | 0.0045 seconds         |
./spec/transpiler_spec.rb[1:34:61]                  | passed  | 0.00707 seconds        |
./spec/transpiler_spec.rb[1:34:62]                  | passed  | 0.01038 seconds        |
./spec/transpiler_spec.rb[1:34:63]                  | passed  | 0.00055 seconds        |
./spec/transpiler_spec.rb[1:34:64]                  | passed  | 0.00467 seconds        |
./spec/transpiler_spec.rb[1:34:65]                  | passed  | 0.00573 seconds        |
./spec/transpiler_spec.rb[1:34:66]                  | passed  | 0.00605 seconds        |
./spec/transpiler_spec.rb[1:34:67]                  | passed  | 0.0046 seconds         |
./spec/transpiler_spec.rb[1:34:68]                  | passed  | 0.00391 seconds        |
./spec/transpiler_spec.rb[1:34:69]                  | passed  | 0.00339 seconds        |
./spec/transpiler_spec.rb[1:34:70]                  | passed  | 0.00833 seconds        |
./spec/transpiler_spec.rb[1:34:71]                  | passed  | 0.00607 seconds        |
./spec/transpiler_spec.rb[1:34:72]                  | passed  | 0.00521 seconds        |
./spec/transpiler_spec.rb[1:34:73]                  | passed  | 0.00857 seconds        |
./spec/transpiler_spec.rb[1:34:74]                  | passed  | 0.00357 seconds        |
./spec/transpiler_spec.rb[1:34:75]                  | passed  | 0.00362 seconds        |
./spec/transpiler_spec.rb[1:34:76]                  | passed  | 0.00402 seconds        |
./spec/transpiler_spec.rb[1:34:77]                  | passed  | 0.00874 seconds        |
./spec/transpiler_spec.rb[1:34:78]                  | passed  | 0.01183 seconds        |
./spec/transpiler_spec.rb[1:34:79]                  | passed  | 0.01171 seconds        |
./spec/transpiler_spec.rb[1:34:80]                  | passed  | 0.01175 seconds        |
./spec/transpiler_spec.rb[1:35:1]                   | passed  | 0.00012 seconds        |
./spec/transpiler_spec.rb[1:35:2]                   | passed  | 0.00053 seconds        |
./spec/transpiler_spec.rb[1:35:3]                   | passed  | 0.00011 seconds        |
./spec/transpiler_spec.rb[1:35:4]                   | passed  | 0.00011 seconds        |
./spec/transpiler_spec.rb[1:35:5]                   | passed  | 0.00012 seconds        |
./spec/transpiler_spec.rb[1:35:6]                   | passed  | 0.00012 seconds        |
./spec/transpiler_spec.rb[1:35:7]                   | passed  | 0.00012 seconds        |
./spec/transpiler_spec.rb[1:35:8]                   | passed  | 0.00012 seconds        |
./spec/transpiler_spec.rb[1:35:9]                   | passed  | 0.00026 seconds        |
./spec/transpiler_spec.rb[1:35:10]                  | passed  | 0.00049 seconds        |
./spec/transpiler_spec.rb[1:35:11]                  | passed  | 0.00036 seconds        |
./spec/transpiler_spec.rb[1:35:12]                  | passed  | 0.00019 seconds        |
./spec/transpiler_spec.rb[1:35:13]                  | passed  | 0.00016 seconds        |
./spec/transpiler_spec.rb[1:35:14]                  | passed  | 0.00065 seconds        |
./spec/transpiler_spec.rb[1:35:15]                  | passed  | 0.0003 seconds         |
./spec/transpiler_spec.rb[1:35:16]                  | passed  | 0.00018 seconds        |
./spec/transpiler_spec.rb[1:35:17]                  | passed  | 0.00016 seconds        |
./spec/transpiler_spec.rb[1:35:18]                  | passed  | 0.00024 seconds        |
./spec/transpiler_spec.rb[1:35:19]                  | passed  | 0.00018 seconds        |
./spec/transpiler_spec.rb[1:35:20]                  | passed  | 0.00016 seconds        |
./spec/transpiler_spec.rb[1:35:21]                  | passed  | 0.0004 seconds         |
./spec/transpiler_spec.rb[1:35:22]                  | passed  | 0.00015 seconds        |
./spec/transpiler_spec.rb[1:35:23]                  | passed  | 0.0002 seconds         |
./spec/transpiler_spec.rb[1:36:1]                   | passed  | 0.00522 seconds        |
./spec/transpiler_spec.rb[1:36:2]                   | passed  | 0.00603 seconds        |
./spec/transpiler_spec.rb[1:36:3]                   | passed  | 0.00513 seconds        |
./spec/transpiler_spec.rb[1:36:4]                   | passed  | 0.0074 seconds         |
./spec/transpiler_spec.rb[1:36:5]                   | passed  | 0.00848 seconds        |
./spec/transpiler_spec.rb[1:36:6]                   | passed  | 0.00775 seconds        |
./spec/transpiler_spec.rb[1:36:7]                   | passed  | 0.00715 seconds        |
./spec/transpiler_spec.rb[1:36:8]                   | passed  | 0.00511 seconds        |
./spec/transpiler_spec.rb[1:36:9]                   | passed  | 0.00682 seconds        |
./spec/typed_ir_spec.rb[1:1:1]                      | failed  | 0.00031 seconds        |
